date,product_id,product_name,category,quantity_sold,unit,unit_price,revenue,day_of_week,is_weekend,is_payday_period,festival,weekly_multiplier,payday_multiplier,festival_multiplier,monsoon_multiplier
2025-09-05,PLT001,Whole Chicken,poultry,49,kg,12.5,612.5,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,PLT002,Chicken Breast,poultry,39,kg,18.0,702.0,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,PLT003,Chicken Wings,poultry,35,kg,15.5,542.5,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,PLT004,Chicken Drumstick,poultry,54,kg,14.0,756.0,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,PLT005,Duck,poultry,9,kg,28.0,252.0,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,PRD001,Kangkung,produce,20,kg,4.5,90.0,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,PRD002,Pak Choy,produce,26,kg,5.0,130.0,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,PRD003,Tomatoes,produce,31,kg,6.5,201.5,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,PRD004,Carrots,produce,21,kg,5.5,115.5,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,PRD005,Spring Onions,produce,15,kg,8.0,120.0,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,PRD006,Chili Padi,produce,6,kg,25.0,150.0,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,PRD007,Ginger,produce,9,kg,12.0,108.0,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,PRD008,Garlic,produce,11,kg,15.0,165.0,Friday,False,True,,1.15,1.1,1.0,0.92
2025-09-05,DRY001,Fresh Milk 1L,dairy,55,units,7.5,412.5,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,DRY002,Eggs (30 pack),dairy,78,packs,15.0,1170.0,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,DRY003,Butter 250g,dairy,24,units,12.0,288.0,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,DRY004,Yogurt,dairy,29,units,5.5,159.5,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-05,DRY005,Cheese Slices,dairy,19,packs,9.0,171.0,Friday,False,True,,1.15,1.1,1.0,1.0
2025-09-06,PLT001,Whole Chicken,poultry,51,kg,12.5,637.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,PLT002,Chicken Breast,poultry,30,kg,18.0,540.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,PLT003,Chicken Wings,poultry,37,kg,15.5,573.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,PLT004,Chicken Drumstick,poultry,46,kg,14.0,644.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,PLT005,Duck,poultry,10,kg,28.0,280.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,PRD001,Kangkung,produce,25,kg,4.5,112.5,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,PRD002,Pak Choy,produce,22,kg,5.0,110.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,PRD003,Tomatoes,produce,36,kg,6.5,234.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,PRD004,Carrots,produce,21,kg,5.5,115.5,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,PRD005,Spring Onions,produce,15,kg,8.0,120.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,PRD006,Chili Padi,produce,12,kg,25.0,300.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,PRD007,Ginger,produce,12,kg,12.0,144.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,PRD008,Garlic,produce,13,kg,15.0,195.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-06,DRY001,Fresh Milk 1L,dairy,55,units,7.5,412.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,DRY002,Eggs (30 pack),dairy,59,packs,15.0,885.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,DRY003,Butter 250g,dairy,22,units,12.0,264.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,DRY004,Yogurt,dairy,20,units,5.5,110.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-06,DRY005,Cheese Slices,dairy,16,packs,9.0,144.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-07,PLT001,Whole Chicken,poultry,43,kg,12.5,537.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,PLT002,Chicken Breast,poultry,36,kg,18.0,648.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,PLT003,Chicken Wings,poultry,27,kg,15.5,418.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,PLT004,Chicken Drumstick,poultry,29,kg,14.0,406.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,PLT005,Duck,poultry,10,kg,28.0,280.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,PRD001,Kangkung,produce,17,kg,4.5,76.5,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,PRD002,Pak Choy,produce,22,kg,5.0,110.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,PRD003,Tomatoes,produce,25,kg,6.5,162.5,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,PRD004,Carrots,produce,16,kg,5.5,88.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,PRD005,Spring Onions,produce,10,kg,8.0,80.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,PRD006,Chili Padi,produce,7,kg,25.0,175.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,PRD007,Ginger,produce,9,kg,12.0,108.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,PRD008,Garlic,produce,13,kg,15.0,195.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-07,DRY001,Fresh Milk 1L,dairy,53,units,7.5,397.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,DRY002,Eggs (30 pack),dairy,56,packs,15.0,840.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,DRY003,Butter 250g,dairy,19,units,12.0,228.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,DRY004,Yogurt,dairy,13,units,5.5,71.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-07,DRY005,Cheese Slices,dairy,10,packs,9.0,90.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-08,PLT001,Whole Chicken,poultry,35,kg,12.5,437.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,PLT002,Chicken Breast,poultry,20,kg,18.0,360.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,PLT003,Chicken Wings,poultry,15,kg,15.5,232.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,PLT004,Chicken Drumstick,poultry,33,kg,14.0,462.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,PLT005,Duck,poultry,7,kg,28.0,196.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,PRD001,Kangkung,produce,18,kg,4.5,81.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,PRD002,Pak Choy,produce,17,kg,5.0,85.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,PRD003,Tomatoes,produce,22,kg,6.5,143.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,PRD004,Carrots,produce,14,kg,5.5,77.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,PRD005,Spring Onions,produce,10,kg,8.0,80.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,PRD006,Chili Padi,produce,4,kg,25.0,100.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,PRD007,Ginger,produce,10,kg,12.0,120.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,PRD008,Garlic,produce,9,kg,15.0,135.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-08,DRY001,Fresh Milk 1L,dairy,32,units,7.5,240.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,DRY002,Eggs (30 pack),dairy,49,packs,15.0,735.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,DRY003,Butter 250g,dairy,12,units,12.0,144.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,DRY004,Yogurt,dairy,17,units,5.5,93.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-08,DRY005,Cheese Slices,dairy,12,packs,9.0,108.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-09,PLT001,Whole Chicken,poultry,40,kg,12.5,500.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,PLT002,Chicken Breast,poultry,21,kg,18.0,378.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,PLT003,Chicken Wings,poultry,19,kg,15.5,294.5,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,PLT004,Chicken Drumstick,poultry,35,kg,14.0,490.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,PLT005,Duck,poultry,8,kg,28.0,224.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,PRD001,Kangkung,produce,23,kg,4.5,103.5,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,PRD002,Pak Choy,produce,18,kg,5.0,90.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,PRD003,Tomatoes,produce,24,kg,6.5,156.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,PRD004,Carrots,produce,9,kg,5.5,49.5,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,PRD005,Spring Onions,produce,11,kg,8.0,88.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,PRD006,Chili Padi,produce,6,kg,25.0,150.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,PRD007,Ginger,produce,7,kg,12.0,84.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,PRD008,Garlic,produce,10,kg,15.0,150.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-09,DRY001,Fresh Milk 1L,dairy,38,units,7.5,285.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,DRY002,Eggs (30 pack),dairy,49,packs,15.0,735.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,DRY003,Butter 250g,dairy,11,units,12.0,132.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,DRY004,Yogurt,dairy,19,units,5.5,104.5,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-09,DRY005,Cheese Slices,dairy,9,packs,9.0,81.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-10,PLT001,Whole Chicken,poultry,41,kg,12.5,512.5,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,PLT002,Chicken Breast,poultry,25,kg,18.0,450.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,PLT003,Chicken Wings,poultry,21,kg,15.5,325.5,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,PLT004,Chicken Drumstick,poultry,34,kg,14.0,476.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,PLT005,Duck,poultry,5,kg,28.0,140.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,PRD001,Kangkung,produce,24,kg,4.5,108.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,PRD002,Pak Choy,produce,9,kg,5.0,45.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,PRD003,Tomatoes,produce,18,kg,6.5,117.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,PRD004,Carrots,produce,13,kg,5.5,71.5,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,PRD005,Spring Onions,produce,11,kg,8.0,88.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,PRD006,Chili Padi,produce,6,kg,25.0,150.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,PRD007,Ginger,produce,8,kg,12.0,96.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,PRD008,Garlic,produce,10,kg,15.0,150.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-10,DRY001,Fresh Milk 1L,dairy,34,units,7.5,255.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,DRY002,Eggs (30 pack),dairy,55,packs,15.0,825.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,DRY003,Butter 250g,dairy,15,units,12.0,180.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,DRY004,Yogurt,dairy,20,units,5.5,110.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-10,DRY005,Cheese Slices,dairy,9,packs,9.0,81.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-11,PLT001,Whole Chicken,poultry,42,kg,12.5,525.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,PLT002,Chicken Breast,poultry,27,kg,18.0,486.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,PLT003,Chicken Wings,poultry,19,kg,15.5,294.5,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,PLT004,Chicken Drumstick,poultry,35,kg,14.0,490.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,PLT005,Duck,poultry,7,kg,28.0,196.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,PRD001,Kangkung,produce,20,kg,4.5,90.0,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,PRD002,Pak Choy,produce,12,kg,5.0,60.0,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,PRD003,Tomatoes,produce,29,kg,6.5,188.5,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,PRD004,Carrots,produce,11,kg,5.5,60.5,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,PRD005,Spring Onions,produce,11,kg,8.0,88.0,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,PRD006,Chili Padi,produce,9,kg,25.0,225.0,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,PRD007,Ginger,produce,8,kg,12.0,96.0,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,PRD008,Garlic,produce,12,kg,15.0,180.0,Thursday,False,False,,0.95,1.0,1.0,0.92
2025-09-11,DRY001,Fresh Milk 1L,dairy,32,units,7.5,240.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,DRY002,Eggs (30 pack),dairy,60,packs,15.0,900.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,DRY003,Butter 250g,dairy,14,units,12.0,168.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,DRY004,Yogurt,dairy,17,units,5.5,93.5,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-11,DRY005,Cheese Slices,dairy,11,packs,9.0,99.0,Thursday,False,False,,0.95,1.0,1.0,1.0
2025-09-12,PLT001,Whole Chicken,poultry,58,kg,12.5,725.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,PLT002,Chicken Breast,poultry,31,kg,18.0,558.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,PLT003,Chicken Wings,poultry,24,kg,15.5,372.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,PLT004,Chicken Drumstick,poultry,39,kg,14.0,546.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,PLT005,Duck,poultry,6,kg,28.0,168.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,PRD001,Kangkung,produce,31,kg,4.5,139.5,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,PRD002,Pak Choy,produce,17,kg,5.0,85.0,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,PRD003,Tomatoes,produce,31,kg,6.5,201.5,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,PRD004,Carrots,produce,16,kg,5.5,88.0,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,PRD005,Spring Onions,produce,10,kg,8.0,80.0,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,PRD006,Chili Padi,produce,8,kg,25.0,200.0,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,PRD007,Ginger,produce,12,kg,12.0,144.0,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,PRD008,Garlic,produce,12,kg,15.0,180.0,Friday,False,False,,1.15,1.0,1.0,0.92
2025-09-12,DRY001,Fresh Milk 1L,dairy,53,units,7.5,397.5,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,DRY002,Eggs (30 pack),dairy,70,packs,15.0,1050.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,DRY003,Butter 250g,dairy,20,units,12.0,240.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,DRY004,Yogurt,dairy,21,units,5.5,115.5,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-12,DRY005,Cheese Slices,dairy,11,packs,9.0,99.0,Friday,False,False,,1.15,1.0,1.0,1.0
2025-09-13,PLT001,Whole Chicken,poultry,51,kg,12.5,637.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,PLT002,Chicken Breast,poultry,39,kg,18.0,702.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,PLT003,Chicken Wings,poultry,35,kg,15.5,542.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,PLT004,Chicken Drumstick,poultry,29,kg,14.0,406.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,PLT005,Duck,poultry,10,kg,28.0,280.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,PRD001,Kangkung,produce,24,kg,4.5,108.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,PRD002,Pak Choy,produce,19,kg,5.0,95.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,PRD003,Tomatoes,produce,36,kg,6.5,234.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,PRD004,Carrots,produce,19,kg,5.5,104.5,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,PRD005,Spring Onions,produce,17,kg,8.0,136.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,PRD006,Chili Padi,produce,9,kg,25.0,225.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,PRD007,Ginger,produce,13,kg,12.0,156.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,PRD008,Garlic,produce,17,kg,15.0,255.0,Saturday,True,False,,1.25,1.0,1.0,0.92
2025-09-13,DRY001,Fresh Milk 1L,dairy,58,units,7.5,435.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,DRY002,Eggs (30 pack),dairy,61,packs,15.0,915.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,DRY003,Butter 250g,dairy,18,units,12.0,216.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,DRY004,Yogurt,dairy,23,units,5.5,126.5,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-13,DRY005,Cheese Slices,dairy,16,packs,9.0,144.0,Saturday,True,False,,1.25,1.0,1.0,1.0
2025-09-14,PLT001,Whole Chicken,poultry,55,kg,12.5,687.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,PLT002,Chicken Breast,poultry,28,kg,18.0,504.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,PLT003,Chicken Wings,poultry,28,kg,15.5,434.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,PLT004,Chicken Drumstick,poultry,27,kg,14.0,378.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,PLT005,Duck,poultry,12,kg,28.0,336.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,PRD001,Kangkung,produce,18,kg,4.5,81.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,PRD002,Pak Choy,produce,18,kg,5.0,90.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,PRD003,Tomatoes,produce,24,kg,6.5,156.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,PRD004,Carrots,produce,18,kg,5.5,99.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,PRD005,Spring Onions,produce,6,kg,8.0,48.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,PRD006,Chili Padi,produce,8,kg,25.0,200.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,PRD007,Ginger,produce,10,kg,12.0,120.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,PRD008,Garlic,produce,11,kg,15.0,165.0,Sunday,True,False,,1.1,1.0,1.0,0.92
2025-09-14,DRY001,Fresh Milk 1L,dairy,53,units,7.5,397.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,DRY002,Eggs (30 pack),dairy,55,packs,15.0,825.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,DRY003,Butter 250g,dairy,18,units,12.0,216.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,DRY004,Yogurt,dairy,23,units,5.5,126.5,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-14,DRY005,Cheese Slices,dairy,17,packs,9.0,153.0,Sunday,True,False,,1.1,1.0,1.0,1.0
2025-09-15,PLT001,Whole Chicken,poultry,36,kg,12.5,450.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,PLT002,Chicken Breast,poultry,23,kg,18.0,414.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,PLT003,Chicken Wings,poultry,27,kg,15.5,418.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,PLT004,Chicken Drumstick,poultry,34,kg,14.0,476.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,PLT005,Duck,poultry,4,kg,28.0,112.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,PRD001,Kangkung,produce,14,kg,4.5,63.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,PRD002,Pak Choy,produce,16,kg,5.0,80.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,PRD003,Tomatoes,produce,24,kg,6.5,156.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,PRD004,Carrots,produce,11,kg,5.5,60.5,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,PRD005,Spring Onions,produce,5,kg,8.0,40.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,PRD006,Chili Padi,produce,8,kg,25.0,200.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,PRD007,Ginger,produce,7,kg,12.0,84.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,PRD008,Garlic,produce,8,kg,15.0,120.0,Monday,False,False,,0.9,1.0,1.0,0.92
2025-09-15,DRY001,Fresh Milk 1L,dairy,24,units,7.5,180.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,DRY002,Eggs (30 pack),dairy,54,packs,15.0,810.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,DRY003,Butter 250g,dairy,14,units,12.0,168.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,DRY004,Yogurt,dairy,17,units,5.5,93.5,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-15,DRY005,Cheese Slices,dairy,14,packs,9.0,126.0,Monday,False,False,,0.9,1.0,1.0,1.0
2025-09-16,PLT001,Whole Chicken,poultry,42,kg,12.5,525.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,PLT002,Chicken Breast,poultry,33,kg,18.0,594.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,PLT003,Chicken Wings,poultry,15,kg,15.5,232.5,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,PLT004,Chicken Drumstick,poultry,30,kg,14.0,420.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,PLT005,Duck,poultry,4,kg,28.0,112.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,PRD001,Kangkung,produce,15,kg,4.5,67.5,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,PRD002,Pak Choy,produce,13,kg,5.0,65.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,PRD003,Tomatoes,produce,22,kg,6.5,143.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,PRD004,Carrots,produce,12,kg,5.5,66.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,PRD005,Spring Onions,produce,11,kg,8.0,88.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,PRD006,Chili Padi,produce,8,kg,25.0,200.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,PRD007,Ginger,produce,10,kg,12.0,120.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,PRD008,Garlic,produce,9,kg,15.0,135.0,Tuesday,False,False,,0.85,1.0,1.0,0.92
2025-09-16,DRY001,Fresh Milk 1L,dairy,30,units,7.5,225.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,DRY002,Eggs (30 pack),dairy,48,packs,15.0,720.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,DRY003,Butter 250g,dairy,11,units,12.0,132.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,DRY004,Yogurt,dairy,22,units,5.5,121.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-16,DRY005,Cheese Slices,dairy,10,packs,9.0,90.0,Tuesday,False,False,,0.85,1.0,1.0,1.0
2025-09-17,PLT001,Whole Chicken,poultry,36,kg,12.5,450.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-17,PLT002,Chicken Breast,poultry,24,kg,18.0,432.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-17,PLT003,Chicken Wings,poultry,25,kg,15.5,387.5,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-17,PLT004,Chicken Drumstick,poultry,30,kg,14.0,420.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-17,PLT005,Duck,poultry,6,kg,28.0,168.0,Wednesday,False,False,,0.88,1.0,1.0,1.0
2025-09-17,PRD001,Kangkung,produce,23,kg,4.5,103.5,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-17,PRD002,Pak Choy,produce,12,kg,5.0,60.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-17,PRD003,Tomatoes,produce,20,kg,6.5,130.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-17,PRD004,Carrots,produce,14,kg,5.5,77.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
2025-09-17,PRD005,Spring Onions,produce,7,kg,8.0,56.0,Wednesday,False,False,,0.88,1.0,1.0,0.92
